Date,r_silver,r_gold,beta,w_3sil,w_3gos,r_under,r_letf
2013-09-09,-0.0072980367956221315,7.218407714337793e-05,1.4426102287425515,0.40939810545000344,0.5906018945499967,-0.00740217028366151,-0.00909130347104801
2013-09-10,-0.029660287562552123,-0.016368670639555827,1.4451272784069622,0.40897666507222286,0.5910233349277771,-0.006005475110070862,-0.007368297548073069
2013-09-11,0.006749137391059978,-0.00014658102445097576,1.451021422222923,0.4079931700854179,0.592006829914582,0.006961829597629726,0.008521136781394323
2013-09-12,-0.04420221211521502,-0.0245619175895182,1.4497673904805637,0.4082020210922282,0.5917979789077717,-0.008593144946260567,-0.010523217403806087
2013-09-13,-0.01941268095493609,-0.016536379732621564,1.476034410718727,0.4038716084360583,0.5961283915639418,0.004995584559125084,0.006052724312916553
2013-09-16,0.013520962923237567,0.0072607763854593,1.4762858622422006,0.403830597770538,0.596169402229462,0.002801981396481976,0.003394577466849725
2013-09-17,-0.010381038124654962,-0.006373794869453109,1.5355167969871737,0.3943969139499488,0.6056030860500513,-0.0005939690420590435,-0.000702778671509684
2013-09-18,-0.010167962511188677,-0.0012981681343069429,1.5371010071903484,0.39415064562503405,0.6058493543749659,-0.00817254696444306,-0.009663643987308432
2013-09-19,0.08031982177983976,0.04710198293778567,1.530865241721676,0.39512178819909366,0.6048782118009064,0.008213033284216242,0.009735445193394601
2013-09-20,-0.05877295822527462,-0.02694612513231931,1.5570662211158444,0.39107317274076037,0.6089268272592395,-0.01681605699177951,-0.01972892628229398
2013-09-23,-0.0032455269377689167,-0.004202608319652912,1.6174434430399633,0.38205219014725883,0.6179478098527411,0.0035519543325188835,0.0040710957961256535
2013-09-24,-0.012199071036817388,-0.008214653865030841,1.6441985219800619,0.37818643028783155,0.6218135697121684,0.0013074507066441234,0.0014833803465691305
2013-09-25,0.013881786179474886,0.015121599098831595,1.6191454040092097,0.3818039267576622,0.6181960732423377,-0.010602281502668096,-0.012143978130926426
2013-09-26,-0.005403426781890208,-0.009207312376178667,1.6869799373312868,0.37216504154221625,0.6278349584577837,0.01012912447346526,0.01130911809136043
2013-09-27,0.0029006277477960918,0.011181662965484174,1.6807900524342225,0.3730243623859973,0.6269756376140028,-0.015893400134261857,-0.017785876353685656
2013-09-30,-0.005830271459400516,-0.008891231468164507,1.662559539923274,0.37557845561974423,0.6244215443802558,0.008951930239662403,0.010086456402684275
2013-10-01,-0.024565920975206823,-0.030531473803241616,1.6634970751275422,0.3754462542265472,0.6245537457734529,0.026223096395818782,0.029536089948095496
2013-10-02,0.03417913762995406,0.02690511320834954,1.6128038011231889,0.382730612826773,0.6172693871732271,-0.009213531222121797,-0.010578901352823848
2013-10-03,-0.004897937730648061,-0.0024231040671155446,1.5975499129958886,0.3849781653845675,0.6150218346154326,-0.0010269080390476388,-0.0011860115186736716
2013-10-04,-0.0015640276106236861,-0.005844901396303115,1.5981026630794888,0.38489626072540034,0.6151037392745996,0.007776724876245344,0.008979696976671104
2013-10-07,0.029209895435465594,0.011529432861884903,1.5972425021140895,0.3850237315868755,0.6149762684131246,0.010794595243192144,0.012468526024511324
2013-10-08,0.00259629595793065,-0.0004529722479862386,1.605247368738657,0.38384071009892423,0.6161592899010758,0.003323428467122194,0.003827001428349486
2013-10-09,-0.024601451243936756,-0.01306443693983117,1.6073357678514801,0.38353326500177953,0.6164667349982205,-0.003602514463705981,-0.004145052403443868
